,REGION,SETTLEMENTDATE,TOTALDEMAND,RRP,PERIODTYPE
1223,NSW1,2015/01/26 12:00:00,7532.75,32.97,TRADE
1224,NSW1,2015/01/26 12:30:00,7489.71,30.93,TRADE
1225,NSW1,2015/01/26 13:00:00,7398.57,30.08,TRADE
1226,NSW1,2015/01/26 13:30:00,7308.46,28.06,TRADE
1227,NSW1,2015/01/26 14:00:00,7290.12,28.8,TRADE
1228,NSW1,2015/01/26 14:30:00,7298.63,30.58,TRADE
1229,NSW1,2015/01/26 15:00:00,7343.73,32.39,TRADE
1230,NSW1,2015/01/26 15:30:00,7295.07,28.33,TRADE
1231,NSW1,2015/01/26 16:00:00,7385.64,30.62,TRADE
1232,NSW1,2015/01/26 16:30:00,7442.25,29.15,TRADE
1233,NSW1,2015/01/26 17:00:00,7551.51,31.43,TRADE
1234,NSW1,2015/01/26 17:30:00,7469.08,29.13,TRADE
1235,NSW1,2015/01/26 18:00:00,7473.01,30.23,TRADE
1236,NSW1,2015/01/26 18:30:00,7358.58,23.3,TRADE
1237,NSW1,2015/01/26 19:00:00,7299.76,29.73,TRADE
1238,NSW1,2015/01/26 19:30:00,7370.57,29.29,TRADE
1239,NSW1,2015/01/26 20:00:00,7448.04,31.76,TRADE
1240,NSW1,2015/01/26 20:30:00,7337.23,32.01,TRADE
1241,NSW1,2015/01/26 21:00:00,7197.25,28.07,TRADE
1242,NSW1,2015/01/26 21:30:00,7208.25,26.78,TRADE
1243,NSW1,2015/01/26 22:00:00,7125.32,22.98,TRADE
1244,NSW1,2015/01/26 22:30:00,7064.54,26.61,TRADE
1245,NSW1,2015/01/26 23:00:00,6993.08,25.59,TRADE
1246,NSW1,2015/01/26 23:30:00,6820.93,25.77,TRADE
1247,NSW1,2015/01/27 00:00:00,6736.7,24.67,TRADE
1248,NSW1,2015/01/27 00:30:00,6606.0,24.3,TRADE
1249,NSW1,2015/01/27 01:00:00,6411.95,23.19,TRADE
1250,NSW1,2015/01/27 01:30:00,6169.01,21.42,TRADE
1251,NSW1,2015/01/27 02:00:00,5901.71,18.51,TRADE
1252,NSW1,2015/01/27 02:30:00,5811.1,18.96,TRADE
1253,NSW1,2015/01/27 03:00:00,5743.16,18.96,TRADE
1254,NSW1,2015/01/27 03:30:00,5777.33,18.96,TRADE
1255,NSW1,2015/01/27 04:00:00,5797.16,19.02,TRADE
1256,NSW1,2015/01/27 04:30:00,6056.79,18.75,TRADE
1257,NSW1,2015/01/27 05:00:00,6268.39,20.34,TRADE
1258,NSW1,2015/01/27 05:30:00,6808.69,25.13,TRADE
1259,NSW1,2015/01/27 06:00:00,7262.94,28.24,TRADE
1260,NSW1,2015/01/27 06:30:00,7670.59,29.26,TRADE
1261,NSW1,2015/01/27 07:00:00,8035.91,33.03,TRADE
1262,NSW1,2015/01/27 07:30:00,8307.77,32.05,TRADE
1263,NSW1,2015/01/27 08:00:00,8513.61,32.81,TRADE
1264,NSW1,2015/01/27 08:30:00,8677.88,32.81,TRADE
1265,NSW1,2015/01/27 09:00:00,8772.97,32.38,TRADE
1266,NSW1,2015/01/27 09:30:00,8920.48,32.85,TRADE
1267,NSW1,2015/01/27 10:00:00,8965.99,33.96,TRADE
1268,NSW1,2015/01/27 10:30:00,8946.47,32.81,TRADE
1269,NSW1,2015/01/27 11:00:00,8897.33,33.2,TRADE
1270,NSW1,2015/01/27 11:30:00,8721.35,33.53,TRADE
1271,NSW1,2015/01/27 12:00:00,8737.69,33.46,TRADE
1272,NSW1,2015/01/27 12:30:00,8689.68,30.94,TRADE
1273,NSW1,2015/01/27 13:00:00,8686.0,30.0,TRADE
1274,NSW1,2015/01/27 13:30:00,8627.94,31.41,TRADE
1275,NSW1,2015/01/27 14:00:00,8626.75,33.57,TRADE
1276,NSW1,2015/01/27 14:30:00,8551.17,32.6,TRADE
1277,NSW1,2015/01/27 15:00:00,8500.96,28.91,TRADE
1278,NSW1,2015/01/27 15:30:00,8455.71,31.6,TRADE
1279,NSW1,2015/01/27 16:00:00,8526.59,32.59,TRADE
1280,NSW1,2015/01/27 16:30:00,8510.68,32.59,TRADE
1281,NSW1,2015/01/27 17:00:00,8567.82,31.6,TRADE
1282,NSW1,2015/01/27 17:30:00,8408.22,29.19,TRADE
1283,NSW1,2015/01/27 18:00:00,8351.14,28.58,TRADE
1284,NSW1,2015/01/27 18:30:00,8243.92,28.94,TRADE
1285,NSW1,2015/01/27 19:00:00,8110.67,29.87,TRADE
1286,NSW1,2015/01/27 19:30:00,8031.8,28.17,TRADE
1287,NSW1,2015/01/27 20:00:00,8002.77,30.45,TRADE
1288,NSW1,2015/01/27 20:30:00,7802.39,31.86,TRADE
1289,NSW1,2015/01/27 21:00:00,7600.01,28.07,TRADE
1290,NSW1,2015/01/27 21:30:00,7575.65,26.63,TRADE
1291,NSW1,2015/01/27 22:00:00,7426.28,24.53,TRADE
1292,NSW1,2015/01/27 22:30:00,7370.76,24.52,TRADE
1293,NSW1,2015/01/27 23:00:00,7284.62,24.37,TRADE
1294,NSW1,2015/01/27 23:30:00,7154.46,26.56,TRADE
1295,NSW1,2015/01/28 00:00:00,7032.76,24.2,TRADE
1296,NSW1,2015/01/28 00:30:00,6887.34,22.72,TRADE
1297,NSW1,2015/01/28 01:00:00,6707.78,21.83,TRADE
1298,NSW1,2015/01/28 01:30:00,6316.13,19.98,TRADE
1299,NSW1,2015/01/28 02:00:00,6074.98,18.96,TRADE
1300,NSW1,2015/01/28 02:30:00,5937.38,18.29,TRADE
1301,NSW1,2015/01/28 03:00:00,5881.89,18.96,TRADE
1302,NSW1,2015/01/28 03:30:00,5853.2,18.84,TRADE
1303,NSW1,2015/01/28 04:00:00,5888.61,18.96,TRADE
1304,NSW1,2015/01/28 04:30:00,6102.63,18.41,TRADE
1305,NSW1,2015/01/28 05:00:00,6326.34,19.27,TRADE
1306,NSW1,2015/01/28 05:30:00,6837.25,22.15,TRADE
1307,NSW1,2015/01/28 06:00:00,7316.07,27.51,TRADE
1308,NSW1,2015/01/28 06:30:00,7730.49,29.1,TRADE
1309,NSW1,2015/01/28 07:00:00,8119.23,28.78,TRADE
1310,NSW1,2015/01/28 07:30:00,8259.32,28.78,TRADE
1311,NSW1,2015/01/28 08:00:00,8291.61,28.29,TRADE
1312,NSW1,2015/01/28 08:30:00,8411.81,29.41,TRADE
1313,NSW1,2015/01/28 09:00:00,8494.22,31.0,TRADE
1314,NSW1,2015/01/28 09:30:00,8544.53,29.34,TRADE
1315,NSW1,2015/01/28 10:00:00,8522.03,28.34,TRADE
1316,NSW1,2015/01/28 10:30:00,8525.14,28.28,TRADE
1317,NSW1,2015/01/28 11:00:00,8520.96,28.09,TRADE
1318,NSW1,2015/01/28 11:30:00,8389.85,28.01,TRADE
1319,NSW1,2015/01/28 12:00:00,8332.66,28.3,TRADE
1320,NSW1,2015/01/28 12:30:00,8300.63,28.1,TRADE
1321,NSW1,2015/01/28 13:00:00,8238.88,27.96,TRADE
1322,NSW1,2015/01/28 13:30:00,8247.6,28.04,TRADE
1323,NSW1,2015/01/28 14:00:00,8197.15,28.02,TRADE
1324,NSW1,2015/01/28 14:30:00,8144.19,28.14,TRADE
1325,NSW1,2015/01/28 15:00:00,8136.41,28.28,TRADE
1326,NSW1,2015/01/28 15:30:00,8172.28,28.48,TRADE
1327,NSW1,2015/01/28 16:00:00,8275.91,29.64,TRADE
1328,NSW1,2015/01/28 16:30:00,8268.33,32.8,TRADE
1329,NSW1,2015/01/28 17:00:00,8281.29,33.25,TRADE
1330,NSW1,2015/01/28 17:30:00,8132.83,28.04,TRADE
1331,NSW1,2015/01/28 18:00:00,8053.85,28.05,TRADE
1332,NSW1,2015/01/28 18:30:00,7956.06,28.07,TRADE
1333,NSW1,2015/01/28 19:00:00,7884.03,28.68,TRADE
1334,NSW1,2015/01/28 19:30:00,7951.86,28.13,TRADE
1335,NSW1,2015/01/28 20:00:00,7974.58,27.99,TRADE
1336,NSW1,2015/01/28 20:30:00,7790.41,26.46,TRADE
1337,NSW1,2015/01/28 21:00:00,7575.07,24.97,TRADE
1338,NSW1,2015/01/28 21:30:00,7609.62,25.08,TRADE
1339,NSW1,2015/01/28 22:00:00,7408.45,23.94,TRADE
1340,NSW1,2015/01/28 22:30:00,7405.32,27.96,TRADE
1341,NSW1,2015/01/28 23:00:00,7272.96,25.8,TRADE
1342,NSW1,2015/01/28 23:30:00,7168.36,24.26,TRADE
1343,NSW1,2015/01/29 00:00:00,7088.03,23.23,TRADE
1344,NSW1,2015/01/29 00:30:00,6918.07,22.85,TRADE
1345,NSW1,2015/01/29 01:00:00,6727.47,22.6,TRADE
1346,NSW1,2015/01/29 01:30:00,6383.15,19.01,TRADE
1347,NSW1,2015/01/29 02:00:00,6121.39,19.01,TRADE
1348,NSW1,2015/01/29 02:30:00,5940.77,18.96,TRADE
1349,NSW1,2015/01/29 03:00:00,5861.97,18.34,TRADE
1350,NSW1,2015/01/29 03:30:00,5884.34,17.74,TRADE
1351,NSW1,2015/01/29 04:00:00,5956.44,18.96,TRADE
1352,NSW1,2015/01/29 04:30:00,6143.67,18.96,TRADE
1353,NSW1,2015/01/29 05:00:00,6398.93,18.99,TRADE
1354,NSW1,2015/01/29 05:30:00,6901.9,23.28,TRADE
1355,NSW1,2015/01/29 06:00:00,7369.36,27.07,TRADE
1356,NSW1,2015/01/29 06:30:00,7728.77,27.74,TRADE
1357,NSW1,2015/01/29 07:00:00,7990.31,29.14,TRADE
1358,NSW1,2015/01/29 07:30:00,8030.51,28.86,TRADE
1359,NSW1,2015/01/29 08:00:00,7994.62,27.99,TRADE
1360,NSW1,2015/01/29 08:30:00,8050.59,29.67,TRADE
1361,NSW1,2015/01/29 09:00:00,8072.63,28.05,TRADE
1362,NSW1,2015/01/29 09:30:00,8048.89,28.04,TRADE
1363,NSW1,2015/01/29 10:00:00,8058.49,28.76,TRADE
1364,NSW1,2015/01/29 10:30:00,8006.92,28.13,TRADE
1365,NSW1,2015/01/29 11:00:00,8009.64,28.08,TRADE
1366,NSW1,2015/01/29 11:30:00,8035.84,28.27,TRADE
1367,NSW1,2015/01/29 12:00:00,7996.05,28.89,TRADE
1368,NSW1,2015/01/29 12:30:00,8029.64,29.04,TRADE
1369,NSW1,2015/01/29 13:00:00,8013.25,28.08,TRADE
1370,NSW1,2015/01/29 13:30:00,8039.19,28.7,TRADE
1371,NSW1,2015/01/29 14:00:00,7993.41,28.38,TRADE
1372,NSW1,2015/01/29 14:30:00,7998.23,30.9,TRADE
1373,NSW1,2015/01/29 15:00:00,8054.61,27.96,TRADE
1374,NSW1,2015/01/29 15:30:00,8055.03,26.94,TRADE
1375,NSW1,2015/01/29 16:00:00,8112.11,26.89,TRADE
1376,NSW1,2015/01/29 16:30:00,8153.41,27.99,TRADE
1377,NSW1,2015/01/29 17:00:00,8246.89,28.57,TRADE
1378,NSW1,2015/01/29 17:30:00,8180.64,28.62,TRADE
1379,NSW1,2015/01/29 18:00:00,8127.51,28.02,TRADE
1380,NSW1,2015/01/29 18:30:00,8073.96,28.05,TRADE
1381,NSW1,2015/01/29 19:00:00,8024.35,28.08,TRADE
1382,NSW1,2015/01/29 19:30:00,8101.14,28.23,TRADE
1383,NSW1,2015/01/29 20:00:00,8140.1,30.24,TRADE
1384,NSW1,2015/01/29 20:30:00,7881.0,27.97,TRADE
1385,NSW1,2015/01/29 21:00:00,7639.67,25.78,TRADE
1386,NSW1,2015/01/29 21:30:00,7601.01,23.88,TRADE
1387,NSW1,2015/01/29 22:00:00,7438.58,22.07,TRADE
1388,NSW1,2015/01/29 22:30:00,7377.46,25.39,TRADE
1389,NSW1,2015/01/29 23:00:00,7259.04,25.37,TRADE
1390,NSW1,2015/01/29 23:30:00,7156.11,25.2,TRADE
1391,NSW1,2015/01/30 00:00:00,7069.08,24.19,TRADE
1392,NSW1,2015/01/30 00:30:00,6885.27,23.39,TRADE
1393,NSW1,2015/01/30 01:00:00,6666.69,21.43,TRADE
1394,NSW1,2015/01/30 01:30:00,6360.5,17.92,TRADE
1395,NSW1,2015/01/30 02:00:00,6143.38,18.96,TRADE
1396,NSW1,2015/01/30 02:30:00,5939.0,16.95,TRADE
1397,NSW1,2015/01/30 03:00:00,5878.33,15.74,TRADE
1398,NSW1,2015/01/30 03:30:00,5869.0,15.7,TRADE
1399,NSW1,2015/01/30 04:00:00,5935.9,17.73,TRADE
1400,NSW1,2015/01/30 04:30:00,6161.72,18.96,TRADE
1401,NSW1,2015/01/30 05:00:00,6426.13,18.96,TRADE
1402,NSW1,2015/01/30 05:30:00,6906.52,20.03,TRADE
1403,NSW1,2015/01/30 06:00:00,7342.44,23.5,TRADE
1404,NSW1,2015/01/30 06:30:00,7692.0,28.49,TRADE
1405,NSW1,2015/01/30 07:00:00,7988.46,29.31,TRADE
1406,NSW1,2015/01/30 07:30:00,8102.33,28.08,TRADE
1407,NSW1,2015/01/30 08:00:00,8046.98,28.08,TRADE
1408,NSW1,2015/01/30 08:30:00,8113.8,28.06,TRADE
1409,NSW1,2015/01/30 09:00:00,8151.86,28.08,TRADE
1410,NSW1,2015/01/30 09:30:00,8223.83,28.18,TRADE
1411,NSW1,2015/01/30 10:00:00,8274.95,28.21,TRADE
1412,NSW1,2015/01/30 10:30:00,8224.79,27.33,TRADE
1413,NSW1,2015/01/30 11:00:00,8211.85,28.62,TRADE
1414,NSW1,2015/01/30 11:30:00,8173.23,27.97,TRADE
1415,NSW1,2015/01/30 12:00:00,8109.78,28.21,TRADE
1416,NSW1,2015/01/30 12:30:00,8115.24,27.96,TRADE
1417,NSW1,2015/01/30 13:00:00,8135.39,27.17,TRADE
1418,NSW1,2015/01/30 13:30:00,8108.73,27.96,TRADE
1419,NSW1,2015/01/30 14:00:00,8136.17,27.96,TRADE
1420,NSW1,2015/01/30 14:30:00,8126.43,27.97,TRADE
1421,NSW1,2015/01/30 15:00:00,8229.91,28.57,TRADE
1422,NSW1,2015/01/30 15:30:00,8275.3,29.86,TRADE
1423,NSW1,2015/01/30 16:00:00,8364.1,29.38,TRADE
1424,NSW1,2015/01/30 16:30:00,8329.46,30.37,TRADE
1425,NSW1,2015/01/30 17:00:00,8248.13,28.02,TRADE
1426,NSW1,2015/01/30 17:30:00,8113.68,27.97,TRADE
1427,NSW1,2015/01/30 18:00:00,8015.84,27.56,TRADE
1428,NSW1,2015/01/30 18:30:00,7899.77,24.06,TRADE
1429,NSW1,2015/01/30 19:00:00,7822.99,27.96,TRADE
1430,NSW1,2015/01/30 19:30:00,7850.44,26.9,TRADE
1431,NSW1,2015/01/30 20:00:00,7948.56,26.35,TRADE
1432,NSW1,2015/01/30 20:30:00,7762.13,26.94,TRADE
1433,NSW1,2015/01/30 21:00:00,7529.7,25.43,TRADE
1434,NSW1,2015/01/30 21:30:00,7572.3,26.17,TRADE
1435,NSW1,2015/01/30 22:00:00,7466.63,22.31,TRADE
1436,NSW1,2015/01/30 22:30:00,7441.27,26.33,TRADE
1437,NSW1,2015/01/30 23:00:00,7306.39,25.76,TRADE
1438,NSW1,2015/01/30 23:30:00,7130.28,23.16,TRADE
1439,NSW1,2015/01/31 00:00:00,6997.03,24.32,TRADE
1440,NSW1,2015/01/31 00:30:00,6814.82,24.18,TRADE
1441,NSW1,2015/01/31 01:00:00,6594.09,22.86,TRADE
1442,NSW1,2015/01/31 01:30:00,6309.61,18.96,TRADE
1443,NSW1,2015/01/31 02:00:00,6070.77,18.59,TRADE
1444,NSW1,2015/01/31 02:30:00,5833.81,16.32,TRADE
1445,NSW1,2015/01/31 03:00:00,5756.91,17.12,TRADE
1446,NSW1,2015/01/31 03:30:00,5709.1,16.86,TRADE
1447,NSW1,2015/01/31 04:00:00,5764.2,18.73,TRADE
1448,NSW1,2015/01/31 04:30:00,5776.93,18.91,TRADE
1449,NSW1,2015/01/31 05:00:00,5887.01,18.96,TRADE
1450,NSW1,2015/01/31 05:30:00,5999.74,19.39,TRADE
1451,NSW1,2015/01/31 06:00:00,6163.97,19.12,TRADE
1452,NSW1,2015/01/31 06:30:00,6416.46,19.56,TRADE
1453,NSW1,2015/01/31 07:00:00,6742.78,19.93,TRADE
1454,NSW1,2015/01/31 07:30:00,7023.41,22.93,TRADE
1455,NSW1,2015/01/31 08:00:00,7265.42,24.85,TRADE
1456,NSW1,2015/01/31 08:30:00,7471.2,24.51,TRADE
1457,NSW1,2015/01/31 09:00:00,7476.88,26.39,TRADE
1458,NSW1,2015/01/31 09:30:00,7533.33,25.56,TRADE
1459,NSW1,2015/01/31 10:00:00,7484.14,27.92,TRADE
1460,NSW1,2015/01/31 10:30:00,7462.04,27.72,TRADE
1461,NSW1,2015/01/31 11:00:00,7463.83,27.88,TRADE
1462,NSW1,2015/01/31 11:30:00,7364.22,26.85,TRADE
1463,NSW1,2015/01/31 12:00:00,7310.5,24.97,TRADE
1464,NSW1,2015/01/31 12:30:00,7334.88,24.32,TRADE
1465,NSW1,2015/01/31 13:00:00,7309.51,25.29,TRADE
1466,NSW1,2015/01/31 13:30:00,7318.2,26.16,TRADE
1467,NSW1,2015/01/31 14:00:00,7344.02,27.0,TRADE
1468,NSW1,2015/01/31 14:30:00,7403.24,28.01,TRADE
1469,NSW1,2015/01/31 15:00:00,7483.68,28.23,TRADE
1470,NSW1,2015/01/31 15:30:00,7532.98,28.13,TRADE
1471,NSW1,2015/01/31 16:00:00,7610.84,29.99,TRADE
1472,NSW1,2015/01/31 16:30:00,7482.1,28.13,TRADE
1473,NSW1,2015/01/31 17:00:00,7529.91,28.45,TRADE
1474,NSW1,2015/01/31 17:30:00,7568.69,27.99,TRADE
1475,NSW1,2015/01/31 18:00:00,7596.37,28.12,TRADE
1476,NSW1,2015/01/31 18:30:00,7507.62,27.92,TRADE
1477,NSW1,2015/01/31 19:00:00,7473.19,28.04,TRADE
1478,NSW1,2015/01/31 19:30:00,7541.38,28.08,TRADE
1479,NSW1,2015/01/31 20:00:00,7597.26,28.1,TRADE
1480,NSW1,2015/01/31 20:30:00,7456.22,27.37,TRADE
1481,NSW1,2015/01/31 21:00:00,7316.86,24.18,TRADE
1482,NSW1,2015/01/31 21:30:00,7228.51,23.86,TRADE
1483,NSW1,2015/01/31 22:00:00,7185.58,23.75,TRADE
1484,NSW1,2015/01/31 22:30:00,7151.28,23.16,TRADE
1485,NSW1,2015/01/31 23:00:00,6959.63,20.36,TRADE
1486,NSW1,2015/01/31 23:30:00,6744.18,18.96,TRADE
1487,NSW1,2015/02/01 00:00:00,6608.96,18.59,TRADE
